CustomerKey,First Name,Last Name,DOB,Gender,Income,DateFirstPurchase,Customer City
27745,Levi,Sanchez,1948-09-09,Male,40000.00,2022-01-06,Lavender Bay
27746,Dale,Raje,1948-08-09,Male,60000.00,2022-02-27,St. Leonards
27747,Edward,Henderson,1981-10-09,Male,40000.00,2022-12-01,Edmonds
27748,Luis,Patterson,1982-01-23,Male,40000.00,2022-10-02,Milwaukie
27749,Alexis,Brown,1982-05-21,Female,40000.00,2022-08-14,Burbank
27750,Carlos,Phillips,1981-12-08,Male,40000.00,2022-09-16,Burlingame
27751,Zoe,Cooper,1982-05-05,Female,40000.00,2022-05-29,Fremont
27752,Christian,Butler,1980-11-19,Male,40000.00,2020-08-19,Victoria
27753,Steven,Morgan,1981-05-22,Male,40000.00,2022-03-21,W. Linn
27754,Marcus,Gonzalez,1979-07-14,Male,50000.00,2022-08-22,La Jolla
27755,Alyssa,Jenkins,1980-03-12,Female,50000.00,2022-05-06,Woodland Hills
27756,Angela,Ward,1971-03-25,Female,50000.00,2022-07-17,Sooke
27757,Bobby,Van,1971-01-17,Male,50000.00,2022-03-25,Cliffside
27758,Sara,Cox,1981-09-10,Female,50000.00,2022-03-25,Vancouver
27759,Alexandria,Brooks,1976-05-06,Female,50000.00,2020-02-17,Renton
27760,Latasha,Bradley,1979-12-06,Female,40000.00,2022-05-30,Pantin
27761,Monica,Madan,1973-11-29,Female,40000.00,2022-06-11,Berlin
27762,Shawn,Yuan,1973-12-20,Male,40000.00,2022-11-06,Berks
27763,Stephanie,Wright,1984-03-06,Female,10000.00,2022-10-05,Saint-Denis
27764,Jaclyn,Becker,1984-05-10,Female,20000.00,2022-10-14,Paris
27765,Jerry,Tang,1973-01-14,Male,20000.00,2022-01-20,Frankfurt
27766,Joel,Vance,1983-10-04,Male,20000.00,2022-01-03,Dresden
27767,Brandy,Arun,1973-04-08,Female,20000.00,2021-12-28,Solingen
27768,Deanna,Madan,1972-09-16,Female,20000.00,2022-10-17,Orleans
27769,Marie,Madan,1972-10-31,Female,20000.00,2022-10-23,Paris
27770,Autumn,Zhao,1972-10-31,Female,30000.00,2022-02-22,Erlangen
27771,Terrance,Subram,1973-01-13,Male,30000.00,2022-10-05,Roubaix
27772,Darrell,Goel,1971-09-20,Male,10000.00,2022-03-07,Morangis
27773,Alan,Li,1972-06-02,Male,20000.00,2022-11-20,Orly
27774,Marc,Munoz,1977-04-20,Male,20000.00,2022-02-20,Stuttgart
27775,Nina,Shen,1973-06-12,Female,40000.00,2022-06-24,Erlangen
27776,Audrey,Gomez,1971-11-02,Female,30000.00,2022-11-13,Paris
27777,Jarred,Martin,1971-11-01,Male,30000.00,2022-02-20,München
27778,Tabitha,Garcia,1972-04-21,Female,30000.00,2022-08-01,London
27779,Jordan,Washington,1970-08-26,Male,10000.00,2022-11-15,Chatou
27780,Christy,Andersen,1976-03-15,Female,20000.00,2022-11-14,Dunkerque
27781,Allen,Sai,1976-01-08,Male,20000.00,2022-08-27,London
27782,Mason,Hernandez,1976-02-20,Male,20000.00,2022-02-25,Watford
27783,Isabel,Bradley,1970-08-14,Female,30000.00,2022-04-02,Watford
27784,Shane,Arun,1970-05-02,Male,10000.00,2022-11-20,Villeneuve-d'Ascq
27785,Sebastian,Bell,1937-04-03,Male,30000.00,2022-07-24,Esher-Molesey
27786,Cynthia,Raman,1970-04-04,Female,20000.00,2022-09-05,Peterborough
27787,Gerald,Ramos,1969-11-05,Male,30000.00,2022-02-25,Hannover
27788,Brent,Lin,1985-08-16,Male,10000.00,2022-03-11,Warrington
27789,Nicolas,Goldberg,1969-01-30,Male,20000.00,2022-08-30,W. York
27790,Molly,Srini,1968-12-06,Female,20000.00,2022-09-05,London
27791,Shawna,Deng,1980-03-05,Female,20000.00,2022-03-02,München
27792,Jacquelyn,Alonso,1969-02-17,Female,20000.00,2022-03-10,Kassel
27793,Mitchell,Shan,1939-03-07,Male,10000.00,2023-01-05,Colombes
27794,Dawn,Kumar,1938-10-09,Female,40000.00,2022-03-03,Reading
27795,Holly,Vance,1972-03-01,Female,40000.00,2022-07-03,Paris
27796,Jarrod,Patel,1971-12-05,Male,40000.00,2022-08-03,Paris
27797,Melvin,Deng,1971-12-30,Male,40000.00,2022-05-30,Duesseldorf
27798,Brandon,Bryant,1971-11-08,Male,40000.00,2022-07-13,Neunkirchen
27799,Bryce,Watson,1983-03-23,Male,80000.00,2022-01-18,Watford
27800,Regina,Suri,1972-04-15,Female,80000.00,2022-02-02,York
27801,Kaitlyn,Cooper,1974-10-30,Female,30000.00,2022-02-28,Frankfurt
27802,Robyn,Romero,1969-04-02,Female,30000.00,2022-09-17,Cheltenham
27803,Theresa,Suarez,1968-08-18,Female,30000.00,2022-05-13,Pantin
27804,Shaun,Xu,1978-10-05,Male,30000.00,2022-09-25,Gloucestershire
27805,Barbara,Ye,1968-03-13,Female,30000.00,2022-11-11,Croix
27806,Krista,Sanz,1973-02-17,Female,30000.00,2022-02-19,Maidenhead
27807,Shaun,Kumar,1940-06-03,Male,20000.00,2022-02-17,Boulogne-Billancourt
27808,Christopher,Clark,1976-11-03,Male,30000.00,2022-11-13,Chatou
27809,Arianna,Sanchez,1976-10-28,Female,40000.00,2022-07-18,Werne
27810,Meghan,Munoz,1969-11-21,Female,40000.00,2022-12-14,Gateshead
27811,Darren,Vazquez,1969-02-07,Male,40000.00,2022-07-20,Kassel
27812,Alison,Lal,1982-10-29,Female,20000.00,2022-08-18,Paris
27813,Roy,Vance,1982-08-02,Male,20000.00,2022-08-18,Frankfurt
27814,Katrina,Shan,1985-04-23,Female,30000.00,2022-03-16,Münster
27815,Jamie,Chow,1985-06-24,Female,30000.00,2022-02-15,Peterborough
27816,Erick,Kapoor,1984-06-21,Male,20000.00,2022-05-24,Croix
27817,Sandra,Hu,1974-04-23,Female,40000.00,2022-12-17,Liverpool
27818,Candice,Hu,1974-03-04,Female,40000.00,2022-12-27,Warrington
27819,Michele,Martin,1968-09-02,Female,40000.00,2022-01-14,Watford
27820,Joel,Patel,1969-01-06,Male,40000.00,2021-12-29,Woolston
27821,Leonard,Deng,1969-03-15,Male,40000.00,2022-02-12,York
27822,Jerry,Lal,1973-03-14,Male,30000.00,2022-07-24,York
27823,Joan,Gao,1984-12-09,Female,40000.00,2022-07-05,Hamburg
27824,Michele,Moreno,1983-10-31,Female,30000.00,2022-11-01,Orleans
27825,Christy,Zimmerman,1984-05-02,Female,30000.00,2022-04-25,Bottrop
27826,Nicolas,Xu,1984-04-09,Male,30000.00,2022-04-21,München
27827,Meagan,Malhotra,1984-05-26,Female,30000.00,2022-11-07,Birmingham
27828,Ernest,Gao,1983-12-24,Male,30000.00,2022-03-23,London
27829,Jorge,Wang,1983-03-27,Male,30000.00,2022-12-03,Paris
27830,Caleb,Hall,1982-06-12,Male,20000.00,2022-11-08,Paderborn
27831,Clinton,Vazquez,1982-05-09,Male,20000.00,2023-01-23,Bonn
27832,Margaret,Powell,1981-10-06,Female,30000.00,2022-08-11,Erlangen
27833,Dawn,Lu,1979-08-05,Female,20000.00,2022-11-18,London
27834,Diana,Suarez,1979-12-02,Female,20000.00,2022-07-09,Orleans
27835,Darren,Ruiz,1980-02-21,Male,20000.00,2022-02-23,Saint Ouen
27836,Pedro,Navarro,1980-06-17,Male,20000.00,2022-03-17,Courbevoie
27837,Kelsey,Jai,1980-04-02,Female,20000.00,2022-02-15,London
27838,Janelle,Sai,1980-03-18,Female,20000.00,2022-11-24,Stuttgart
27839,Susan,Li,1980-10-23,Female,40000.00,2022-03-13,Stoke-on-Trent
27840,John,Johnson,1984-03-12,Male,10000.00,2022-05-30,Chatou
27841,Gerald,Vance,1967-08-09,Male,20000.00,2022-03-19,London
27842,Evelyn,Arun,1972-05-01,Female,10000.00,2022-06-28,London
27843,Gerald,Navarro,1941-02-11,Male,20000.00,2022-07-09,Grevenbroich
27844,Arturo,Li,1942-04-25,Male,10000.00,2022-06-18,Paris
27845,Angel,Wright,1973-02-28,Male,30000.00,2022-11-02,Drancy
27846,Albert,Rubio,1968-03-13,Male,30000.00,2022-12-03,Paris
27847,Kristina,Rana,1963-04-25,Female,10000.00,2022-06-18,Warrington
27848,Fernando,Perez,1962-02-22,Male,10000.00,2022-10-28,York
27849,Dalton,Adams,1966-05-01,Male,20000.00,2022-11-07,Bobigny
27850,Jason,Green,1960-07-10,Male,20000.00,2022-03-27,Saint-Denis
27851,Diana,Martin,1943-07-04,Female,20000.00,2022-04-08,Paris
27852,Jamie,Ramos,1944-10-19,Male,20000.00,2022-09-11,London
27853,Amy,Zheng,1946-03-15,Female,10000.00,2022-09-22,Saint Germain en Laye
27854,Marc,Rubio,1947-01-08,Male,10000.00,2022-12-02,Paris
27855,Lisa,Ye,1947-06-21,Female,20000.00,2022-11-02,Ingolstadt
27856,Bonnie,Tang,1946-07-14,Female,30000.00,2022-09-26,Runcorn
27857,Brandi,Munoz,1947-08-23,Female,10000.00,2022-03-14,Lieusaint
27858,Anders,Skjønaa,1948-05-01,Female,10000.00,2022-07-20,Bonn
27859,Danny,Carlson,1948-06-23,Male,20000.00,2022-04-12,Salzgitter
27860,Hector,Martin,1985-12-19,Male,10000.00,2022-12-21,Lane Cove
27861,Karen,He,1985-07-20,Female,10000.00,2022-12-20,Sunbury
27862,Joanna,Alonso,1985-02-06,Female,10000.00,2022-12-21,Hawthorne
27863,Carolyn,Ruiz,1986-01-22,Female,20000.00,2022-12-18,Newcastle
27864,Shaun,Luo,1985-11-20,Male,20000.00,2022-06-02,North Ryde
27865,Destiny,Butler,1983-01-25,Female,10000.00,2022-06-07,Port Macquarie
27866,Sergio,Raman,1983-04-18,Male,10000.00,2022-07-06,South Melbourne
27867,Alberto,Blanco,1981-11-02,Male,10000.00,2022-08-07,Lavender Bay
27868,Jessie,Rubio,1982-03-13,Female,10000.00,2022-09-29,Newcastle
27869,Shawna,Shan,1981-12-07,Female,10000.00,2022-10-23,Lane Cove
27870,Ryan,Davis,1985-01-14,Male,10000.00,2022-11-12,Warrnambool
27871,Faith,Cook,1984-09-10,Female,10000.00,2022-12-23,Townsville
27872,Ivan,Martinez,1984-08-01,Male,20000.00,2022-12-17,Rockhampton
27873,Dawn,Xu,1983-10-01,Female,20000.00,2021-12-28,Wollongong
27874,Randy,Zhao,1983-12-16,Male,20000.00,2022-03-11,Coffs Harbour
27875,Pamela,Patel,1983-03-20,Female,10000.00,2022-03-11,Rockhampton
27876,Willie,Deng,1982-11-10,Male,10000.00,2022-06-27,Bendigo
27877,Rebekah,Dominguez,1982-08-16,Female,20000.00,2022-07-11,Warrnambool
27878,Dennis,He,1983-06-11,Male,20000.00,2022-08-03,Hervey Bay
27879,Kelvin,Chander,1982-11-01,Male,20000.00,2022-08-11,Melton
27880,Curtis,Hu,1949-02-08,Male,40000.00,2022-04-11,Stoke-on-Trent
27881,Raul,Nath,1972-04-03,Male,20000.00,2022-12-16,Paris
27882,Franklin,Hu,1972-07-23,Male,30000.00,2022-04-12,Erlangen
27883,Marc,Hernandez,1966-11-03,Male,30000.00,2022-04-22,Grevenbroich
27884,Jill,Alonso,1978-01-30,Female,30000.00,2022-04-15,Hamburg
27885,Marvin,Torres,1967-02-18,Male,30000.00,2022-09-28,London
27886,Denise,Gonzalez,1971-09-21,Female,10000.00,2022-11-06,Pantin
27887,Eugene,Zhang,1966-03-07,Male,10000.00,2022-05-05,Paris
27888,Tina,Rodriguez,1965-12-12,Female,10000.00,2022-12-17,Paris
27889,Jodi,Xie,1965-11-19,Female,10000.00,2022-10-25,Paris
27890,Kyle,Evans,1966-02-07,Male,20000.00,2022-09-12,Esher-Molesey
27891,Carlos,Howard,1971-10-19,Male,20000.00,2022-09-13,Leeds
27892,Isabella,Foster,1966-04-10,Female,30000.00,2022-10-02,Peterborough
27893,Clinton,Jiménez,1965-05-20,Male,10000.00,2022-09-30,Villeneuve-d'Ascq
27894,Gerald,Sai,1965-02-02,Male,20000.00,2022-10-18,Leeds
27895,Colin,Pal,1963-09-04,Male,20000.00,2022-12-15,Bobigny
27896,Orlando,Torres,1966-03-27,Male,30000.00,2022-10-27,Runcorn
27897,Robin,Munoz,1966-03-08,Female,30000.00,2022-05-25,Braunschweig
27898,Trinity,Bell,1965-12-06,Female,30000.00,2022-12-13,Saint Germain en Laye
27899,Mandy,Xu,1965-04-01,Female,30000.00,2022-12-09,Cergy
27900,Toni,Prasad,1970-06-16,Female,30000.00,2022-05-18,Poing
27901,Mariah,Cooper,1965-02-15,Female,40000.00,2022-04-19,Runcorn
27902,Carolyn,Alonso,1965-01-01,Female,40000.00,2022-07-30,Hamburg
27903,Janelle,Suri,1976-02-16,Female,10000.00,2022-03-28,Pantin
27904,Andre,Rana,1976-03-08,Male,10000.00,2022-02-24,Gateshead
27905,Mario,Black,1976-03-11,Male,10000.00,2022-06-18,Warrington
27906,Gilbert,Chen,1981-04-13,Male,10000.00,2022-10-21,Oxon
27907,Michael,Taylor,1981-04-13,Male,20000.00,2022-10-24,Esher-Molesey
27908,Adriana,Sanchez,1981-11-01,Female,20000.00,2022-05-28,Berlin
27909,Mayra,Randall,1981-11-09,Female,20000.00,2022-10-10,London
27910,Arturo,Zhou,1948-08-11,Male,40000.00,2022-02-13,Melbourne
27911,Robert,Moore,1981-08-06,Male,40000.00,2023-01-06,Lynnwood
27912,Caitlin,Ramirez,1981-09-07,Female,40000.00,2022-12-19,Redmond
27913,Brittney,Zheng,1982-06-20,Female,40000.00,2022-08-11,Beverly Hills
27914,Jasmine,Foster,1980-02-07,Female,50000.00,2022-04-12,Coronado
27915,Jordan,Green,1985-04-21,Female,50000.00,2022-10-15,Imperial Beach
27916,Aaron,Carter,1979-09-16,Male,50000.00,2022-12-22,Woodland Hills
27917,Andrea,Sanders,1984-10-29,Female,60000.00,2020-02-18,Long Beach
27918,Samantha,Ross,1983-08-16,Female,70000.00,2020-02-16,Burlingame
27919,Ryan,Lal,1978-04-19,Male,70000.00,2020-02-27,Issaquah
27920,Mary,Howard,1978-06-18,Female,70000.00,2020-02-15,Woodland Hills
27921,Sydney,Long,1958-10-08,Female,70000.00,2022-08-19,Cliffside
27922,Isabella,King,1964-06-10,Female,70000.00,2022-10-19,Bremerton
27923,Douglas,Arun,1964-03-18,Male,130000.00,2022-10-23,Sulzbach Taunus
27924,Jeffery,He,1962-11-22,Male,130000.00,2022-03-29,Kiel
27925,Adam,Butler,1962-08-10,Male,150000.00,2022-11-13,Gateshead
27926,Eduardo,Mitchell,1961-07-06,Male,100000.00,2022-03-17,Saint Germain en Laye
27927,Omar,Zhao,1961-10-02,Male,120000.00,2022-12-24,Birmingham
27928,Dianne,Slattengren,1961-12-06,Female,160000.00,2022-08-27,Maidenhead
27929,Ross,Madan,1961-12-26,Male,170000.00,2022-03-23,Warrington
27930,Clarence,Sharma,1961-04-22,Male,110000.00,2022-04-01,Berlin
27931,Tabitha,Patel,1961-01-14,Female,110000.00,2022-11-22,Berlin
27932,Leslie,Diaz,1972-01-08,Female,110000.00,2022-08-09,Essen
27933,Amber,Evans,1959-08-19,Female,80000.00,2022-11-20,Saint-Denis
27934,Lanna,Slaven,1955-12-07,Female,70000.00,2022-12-13,Les Ulis
27935,Johnny,Chander,1950-10-21,Male,60000.00,2022-08-26,Colomiers
27936,Bruce,Martin,1951-01-04,Male,60000.00,2022-06-17,Croix
27937,Kristine,Alvarez,1950-11-19,Female,90000.00,2022-03-18,Hamburg
27938,Ricky,Serrano,1950-09-23,Male,130000.00,2022-07-12,London
27939,Lawrence,Navarro,1951-06-19,Male,130000.00,2022-04-10,Oxon
27940,Ross,Suarez,1952-04-26,Male,130000.00,2022-05-11,London
27941,Margaret,Chen,1958-12-07,Female,80000.00,2022-06-24,Grevenbroich
27942,Marvin,Diaz,1965-06-18,Male,90000.00,2022-01-30,Courbevoie
27943,Sabrina,Alvarez,1960-04-17,Female,120000.00,2022-04-19,Ingolstadt
27944,Dalton,Bell,1960-06-08,Male,120000.00,2022-05-28,Kassel
27945,Christine,Andersen,1965-04-08,Female,130000.00,2022-04-26,London
27946,Katie,Holt,1959-10-31,Female,170000.00,2022-11-19,Warrington
27947,Alison,Andersen,1959-04-09,Female,110000.00,2022-10-28,München
27948,Cathy,Sloan,1964-07-22,Male,120000.00,2022-05-30,München
27949,Jason,Russell,1958-08-26,Male,170000.00,2022-01-04,York
27950,Shannon,Sanz,1957-10-26,Male,80000.00,2022-11-06,Metz
27951,Roy,Torres,1958-01-09,Male,80000.00,2022-12-14,Paris
27952,Roy,Perez,1957-12-19,Male,90000.00,2022-06-27,Essen
27953,Marie,Garcia,1963-05-11,Female,160000.00,2022-02-12,Oxford
27954,Brenda,Saunders,1957-01-29,Female,80000.00,2022-08-21,Paris
27955,Ramon,Wu,1962-05-24,Male,130000.00,2022-06-20,Billericay
27956,Terrence,Jai,1956-10-11,Male,130000.00,2022-02-21,Maidenhead
27957,Tabitha,Suri,1956-08-19,Female,130000.00,2022-03-31,Oxford
27958,Marcus,Clark,1968-02-16,Male,150000.00,2022-12-16,Peterborough
27959,Armando,Ramos,1961-09-08,Male,110000.00,2022-08-01,Leipzig
27960,Randall,Alonso,1956-05-21,Male,110000.00,2022-04-20,Paderborn
27961,Alejandro,Zheng,1954-11-21,Male,70000.00,2022-03-23,Boulogne-sur-Mer
27962,Rebekah,Martin,1955-05-05,Female,80000.00,2022-07-30,Lille
27963,Kendra,Dominguez,1960-08-22,Female,120000.00,2022-12-12,Hamburg
27964,Alicia,Shan,1954-11-11,Female,150000.00,2022-05-04,Leeds
27965,Meredith,Gomez,1960-05-09,Female,160000.00,2022-03-09,Milton Keynes
27966,Jenny,Chen,1953-08-12,Female,80000.00,2022-03-24,Les Ulis
27967,Stefanie,Patel,1953-06-23,Female,170000.00,2022-04-18,York
27968,Roger,Xu,1981-12-04,Male,70000.00,2022-02-02,St. Leonards
27969,Bryant,Patel,1982-03-28,Male,80000.00,2022-11-25,Brisbane
27970,Willie,Andersen,1981-03-08,Male,80000.00,2022-04-04,North Ryde
27971,Jodi,Jai,1979-08-29,Female,80000.00,2022-10-30,Goulburn
27972,Leonard,Smith,1979-01-30,Male,90000.00,2022-11-23,Port Macquarie
27973,Randall,Serrano,1984-11-22,Male,100000.00,2022-11-24,Seaford
27974,Dustin,Shen,1978-11-19,Male,160000.00,2022-11-16,Gold Coast
27975,Jay,Gill,1977-11-08,Male,90000.00,2022-09-11,Goulburn
27976,Dominique,Gonzalez,1977-10-24,Female,90000.00,2022-09-16,Coffs Harbour
27977,Jerome,Alonso,1977-10-21,Male,100000.00,2022-11-09,Lavender Bay
27978,Barbara,Luo,1982-04-09,Female,80000.00,2022-02-04,Milsons Point
27979,Ramon,Zeng,1977-03-22,Male,80000.00,2022-08-02,Newcastle
27980,Crystal,Hu,1982-05-01,Female,80000.00,2022-05-16,Darlinghurst
27981,Aimee,Hu,1982-01-30,Female,80000.00,2022-01-31,Melton
27982,Cesar,Perez,1983-09-08,Male,120000.00,2022-11-02,Darlinghurst
27983,Ruben,Saunders,1977-04-19,Male,100000.00,2022-10-31,Cloverdale
27984,Rebekah,Ramos,1976-08-29,Female,100000.00,2022-11-28,Hawthorne
27985,Michele,Shen,1976-01-07,Female,100000.00,2022-11-17,Malabar
27986,Henry,Vance,1975-10-05,Male,110000.00,2022-12-09,Lavender Bay
27987,Wyatt,Jenkins,1975-12-17,Male,110000.00,2022-12-04,Geelong
27988,Dylan,Ross,1955-03-07,Male,40000.00,2022-10-19,Fremont
27989,Joseph,Thomas,1953-09-05,Male,30000.00,2023-01-07,Newport Beach
27990,Katherine,Thompson,1954-04-17,Female,30000.00,2022-08-14,Novato
27991,Natalie,Rivera,1954-04-16,Female,30000.00,2022-09-15,Oregon City
27992,Dylan,Taylor,1954-03-10,Male,30000.00,2022-11-19,Salem
27993,Hunter,Miller,1952-08-13,Male,30000.00,2022-05-05,Santa Cruz
27994,Jodi,Rai,1943-01-01,Female,40000.00,2022-08-23,Beaverton
27995,Carlos,Stewart,1942-10-06,Male,40000.00,2022-03-02,Berkeley
27996,Angela,Alexander,1942-11-18,Female,50000.00,2022-02-09,Mill Valley
27997,Lydia,Malhotra,1948-09-21,Female,50000.00,2022-11-01,Burlingame
27998,Ethan,Lewis,1942-08-05,Male,50000.00,2022-09-10,Shawnee
27999,Nathan,Shan,1949-04-20,Male,60000.00,2022-11-10,Portland
28000,Rebecca,Roberts,1943-10-01,Female,60000.00,2022-09-07,Langley
28001,Sydney,Rodriguez,1944-11-23,Female,60000.00,2022-10-13,Burlingame
28002,Christy,Kumar,1944-08-16,Female,60000.00,2022-04-01,Bremerton
28003,Julia,Sanchez,1945-05-18,Female,60000.00,2022-02-20,Lynnwood
28004,Andrea,Edwards,1945-03-08,Female,60000.00,2022-04-15,Marysville
28005,Amber,Young,1946-02-19,Female,60000.00,2022-03-27,Berkeley
28006,Seth,Torres,1946-10-08,Male,50000.00,2022-06-09,Long Beach
28007,Clayton,Ye,1947-04-03,Male,50000.00,2022-08-15,Beverly Hills
28008,Jada,Baker,1947-05-06,Female,60000.00,2022-07-24,Salem
28009,Arianna,Washington,1959-01-07,Female,50000.00,2022-07-11,La Jolla
28010,Justin,Long,1947-08-11,Male,50000.00,2022-08-11,Oregon City
28011,Andrew,Lan,1948-08-24,Male,60000.00,2022-04-24,Milwaukie
28012,Ian,Stewart,1954-12-07,Male,60000.00,2022-08-23,Lake Oswego
28013,James,Miller,1955-04-12,Male,30000.00,2020-08-13,Port Hammond
28014,Rachel,Robinson,1950-04-22,Female,30000.00,2020-02-04,Beverly Hills
28015,Christian,Chen,1958-05-15,Male,40000.00,2022-05-27,Kirkland
28016,Cody,Sanders,1951-05-21,Male,20000.00,2022-10-10,Newport Beach
28017,Christopher,Martin,1950-12-22,Male,30000.00,2020-02-11,Bremerton
28018,Rachel,Foster,1956-03-17,Female,30000.00,2020-01-30,Redwood City
28019,Melissa,Ramirez,1951-11-30,Female,40000.00,2022-12-21,Edmonds
28020,Lucas,Griffin,1957-05-23,Male,40000.00,2022-05-08,Everett
28021,Katherine,Nelson,1952-03-14,Female,40000.00,2022-07-09,Port Hammond
28022,Jason,Lopez,1951-12-10,Male,40000.00,2020-02-15,Downey
28023,Andrea,James,1952-03-14,Female,40000.00,2023-01-03,Corvallis
28024,Miguel,Perry,1951-10-04,Male,70000.00,2023-01-17,Burlingame
28025,Mya,Russell,1952-07-24,Female,40000.00,2023-01-21,Vancouver
28026,Paige,Ross,1969-01-18,Female,40000.00,2022-11-27,Palo Alto
28027,Destiny,Hughes,1953-05-05,Female,40000.00,2022-11-07,Victoria
28028,Elijah,Allen,1953-06-11,Male,40000.00,2022-04-08,Marysville
28029,Seth,Price,1953-05-25,Male,40000.00,2022-08-24,Burbank
28030,Jason,Gonzalez,1958-10-01,Male,70000.00,2020-02-10,Beaverton
28031,Kari,Navarro,1952-09-05,Female,70000.00,2020-02-07,Chula Vista
28032,Grace,Coleman,1953-05-09,Female,70000.00,2022-02-21,Glendale
28033,Gavin,Jenkins,1952-08-19,Male,70000.00,2022-10-30,Burlingame
28034,Gabriella,Stewart,1959-09-12,Female,40000.00,2022-12-04,Langford
28035,Gabriella,Green,1954-02-07,Female,40000.00,2022-04-29,Newton
28036,Jonathan,Gonzales,1953-12-03,Male,40000.00,2020-08-03,Sooke
28037,Jeremiah,Gonzales,1953-12-16,Male,70000.00,2022-12-14,Woodburn
28038,Philip,Gomez,1953-08-19,Male,70000.00,2020-02-01,Bellflower
28039,Xavier,Lee,1959-08-30,Male,60000.00,2020-02-09,Palo Alto
28040,Jack,Mitchell,1954-08-22,Male,60000.00,2020-02-08,Everett
28041,Rebecca,Wright,1954-10-30,Female,60000.00,2020-02-27,Olympia
28042,Joseph,Brown,1960-04-11,Male,60000.00,2020-02-12,Concord
28043,Gabrielle,Young,1955-05-03,Female,60000.00,2022-04-24,Concord
28044,Jimmy,Navarro,1955-01-09,Male,60000.00,2020-02-16,Concord
28045,Zachary,Thomas,1955-07-02,Male,40000.00,2022-09-07,Haney
28046,Michelle,Reed,1955-11-13,Female,40000.00,2022-12-13,Langford
28047,Jay,Sanchez,1956-06-18,Male,60000.00,2020-02-15,Beaverton
28048,Samuel,Powell,1961-10-06,Male,70000.00,2022-10-31,Lemon Grove
28049,Xavier,Washington,1956-04-23,Male,70000.00,2022-02-13,Oakland
28050,Isaiah,Evans,1956-04-03,Male,80000.00,2022-10-10,Santa Monica
28051,Thomas,Young,1962-01-11,Male,60000.00,2020-08-28,Vancouver
28052,Franklin,Li,1968-02-16,Male,60000.00,2022-11-04,Bremerton
28053,Jared,Howard,1956-10-25,Male,60000.00,2022-04-15,Beverly Hills
28054,Carol,Cox,1957-05-07,Female,70000.00,2022-03-30,Redwood City
28055,Brooke,Peterson,1963-10-21,Female,70000.00,2022-06-16,Port Orchard
28056,Alex,Gray,1958-05-12,Male,70000.00,2022-11-27,Walla Walla
28057,Rachel,Anderson,1957-09-10,Female,70000.00,2022-03-25,Seattle
28058,Jaime,Alvarez,1957-09-04,Female,70000.00,2022-12-03,Burlingame
28059,Bradley,Shen,1959-05-15,Male,60000.00,2022-07-23,Bellflower
28060,Blake,Rodriguez,1977-04-13,Male,60000.00,2022-08-08,Salem
28061,Kyle,Lopez,1977-01-05,Male,70000.00,2020-02-16,Burlingame
28062,Xavier,Roberts,1971-09-11,Male,70000.00,2020-02-27,Santa Monica
28063,Gabrielle,Turner,1972-06-10,Female,70000.00,2020-02-09,Santa Cruz
28064,Tamara,Nath,1977-09-09,Female,70000.00,2020-02-23,Beaverton
28065,Carrie,Gill,1971-07-04,Female,70000.00,2020-02-02,Beverly Hills
28066,Justin,Taylor,1980-04-12,Male,80000.00,2020-01-29,Downey
28067,Olivia,Bennett,1980-12-08,Female,80000.00,2020-02-08,Lemon Grove
28068,Amanda,Wood,1975-04-12,Female,80000.00,2020-02-06,Newport Beach
28069,Jacob,Johnson,1977-12-31,Male,80000.00,2022-11-27,Sooke
28070,Ian,Morris,1979-04-07,Male,80000.00,2020-02-11,Daly City
28071,Trevor,Ross,1985-01-06,Male,80000.00,2020-02-08,Berkeley
28072,Alyssa,Morris,1973-08-18,Female,80000.00,2022-10-29,Metchosin
28073,Mackenzie,Green,1972-10-10,Female,100000.00,2022-05-24,Port Hammond
28074,Justin,Davis,1983-10-19,Male,100000.00,2022-10-17,Vancouver
28075,Edward,Jones,1978-02-10,Male,110000.00,2022-11-23,Spokane
28076,Logan,Williams,1973-05-11,Male,110000.00,2020-02-07,Redwood City
28077,Sarah,Williams,1972-10-06,Female,120000.00,2022-06-04,San Gabriel
28078,Jack,Young,1974-09-09,Male,80000.00,2020-02-18,Lake Oswego
28079,Haley,Phillips,1979-03-03,Female,90000.00,2022-11-30,Shawnee
28080,Isabella,Peterson,1974-03-25,Female,90000.00,2022-02-28,Victoria
28081,Paige,Watson,1979-09-07,Female,100000.00,2022-12-14,Portland
28082,Nathaniel,Peterson,1974-01-29,Male,100000.00,2022-03-02,Puyallup
28083,Kaitlyn,Foster,1974-02-14,Female,110000.00,2020-02-12,Bellflower
28084,Cameron,McDonald,1974-02-19,Male,110000.00,2022-09-06,Berkeley
28085,Jeremiah,Evans,1985-01-12,Male,40000.00,2022-06-02,Marysville
28086,Bridget,Anand,1984-08-12,Female,40000.00,2022-04-08,Bellflower
28087,Maria,Simmons,1984-10-11,Female,40000.00,2022-05-29,Bellflower
28088,Marshall,Lal,1984-10-25,Male,40000.00,2020-03-06,Bellflower
28089,Xavier,Campbell,1985-03-12,Male,40000.00,2022-09-12,Chula Vista
28090,Edward,Walker,1984-10-02,Male,40000.00,2022-04-01,Fremont
28091,Valerie,Liang,1949-12-23,Female,20000.00,2022-11-25,Newcastle
28092,Morgan,Hall,1984-06-14,Female,40000.00,2020-08-11,Haney
